"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M2"	"Regulation by c-FLIP"	"Regulation by c-FLIP"	"2/255"	"11/7644"	0.0499908035765436	0.263934496849039	0.225203887655259	"FAS/TNFRSF10A"	2
"M2"	"Transport of organic anions"	"Transport of organic anions"	"2/255"	"11/7644"	0.0499908035765436	0.263934496849039	0.225203887655259	"SLCO4A1/SLCO1C1"	2
"M2"	"G alpha (q) signalling events"	"G alpha (q) signalling events"	"11/255"	"189/7644"	0.0511621564737523	0.267848936833174	0.22854390994467	"EDNRB/ITPR2/ANXA1/GPR4/ITPR3/GNB4/LPAR3/ADRA1A/CYSLTR2/P2RY1/RGS18"	11
"M2"	"PLC beta mediated events"	"PLC beta mediated events"	"4/255"	"43/7644"	0.0540493434650933	0.280606174822943	0.239429109209405	"ITPR2/ITPR3/ADCY7/PLA2G4A"	4
"M2"	"Role of phospholipids in phagocytosis"	"Role of phospholipids in phagocytosis"	"5/255"	"62/7644"	0.0551147105481514	0.283772435301639	0.242130742295054	"FCGR3A/ITPR2/FCGR2A/ITPR3/FCGR1A"	5
"M2"	"G-protein mediated events"	"G-protein mediated events"	"4/255"	"44/7644"	0.0579621140999823	0.288928560640541	0.246530240979088	"ITPR2/ITPR3/ADCY7/PLA2G4A"	4
"M2"	"Binding and entry of HIV virion"	"Binding and entry of HIV virion"	"2/255"	"12/7644"	0.058698048055876	0.288928560640541	0.246530240979088	"CXCR4/CCR5"	2
"M2"	"Death Receptor Signalling"	"Death Receptor Signalling"	"2/255"	"12/7644"	0.058698048055876	0.288928560640541	0.246530240979088	"FAS/TNFRSF10A"	2
"M2"	"Hyaluronan uptake and degradation"	"Hyaluronan uptake and degradation"	"2/255"	"12/7644"	0.058698048055876	0.288928560640541	0.246530240979088	"CD44/LYVE1"	2
"M2"	"Passive transport by Aquaporins"	"Passive transport by Aquaporins"	"2/255"	"12/7644"	0.058698048055876	0.288928560640541	0.246530240979088	"AQP4/AQP9"	2
"M2"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"12/255"	"217/7644"	0.0588987595527267	0.288928560640541	0.246530240979088	"EDNRB/ITPR2/ANXA1/GPR4/ITPR3/GNB4/LPAR3/ADRA1A/CYSLTR2/P2RY1/RGS18/IL6"	12
"M2"	"Collagen biosynthesis and modifying enzymes"	"Collagen biosynthesis and modifying enzymes"	"5/255"	"64/7644"	0.0616122761512963	0.299878500330137	0.255873350792801	"COL4A1/COL21A1/COL4A3/COL8A1/COL3A1"	5
"M2"	"Caspase-8 activation by cleavage"	"Caspase-8 activation by cleavage"	"2/255"	"13/7644"	0.0678819755877505	0.32531131377822	0.277574070217118	"FAS/TNFRSF10A"	2
"M2"	"Trafficking and processing of endosomal TLR"	"Trafficking and processing of endosomal TLR"	"2/255"	"13/7644"	0.0678819755877505	0.32531131377822	0.277574070217118	"CTSS/TLR7"	2
"M2"	"Molecules associated with elastic fibres"	"Molecules associated with elastic fibres"	"3/255"	"30/7644"	0.0769139197747782	0.365781465799136	0.312105500090502	"ITGAV/ITGB8/ITGB1"	3
"M2"	"Signaling by VEGF"	"Signaling by VEGF"	"7/255"	"113/7644"	0.0830632355299695	0.389474553057048	0.332321786421913	"FLT1/ITGAV/ITPR2/CYBB/ITPR3/NCF2/IL6"	7
"M2"	"DAG and IP3 signaling"	"DAG and IP3 signaling"	"3/255"	"31/7644"	0.0831462528998193	0.389474553057048	0.332321786421913	"ITPR2/ITPR3/ADCY7"	3
"M2"	"negative regulation of TCF-dependent signaling by WNT ligand antagonists"	"negative regulation of TCF-dependent signaling by WNT ligand antagonists"	"2/255"	"15/7644"	0.087517217413382	0.406889749615948	0.347181420218051	"SFRP2/WNT5A"	2
"M2"	"Amyloids"	"Amyloids"	"4/255"	"51/7644"	0.0893983009565218	0.407395963825889	0.347613350903225	"HSPG2/TGFBI/LTF/LYZ"	4
"M2"	"Aquaporin-mediated transport"	"Aquaporin-mediated transport"	"4/255"	"51/7644"	0.0893983009565218	0.407395963825889	0.347613350903225	"AQP4/GNB4/ADCY7/AQP9"	4
"M2"	"VEGFR2 mediated cell proliferation"	"VEGFR2 mediated cell proliferation"	"3/255"	"32/7644"	0.089587876475356	0.407395963825889	0.347613350903225	"ITPR2/ITPR3/IL6"	3
"M2"	"EGFR interacts with phospholipase C-gamma"	"EGFR interacts with phospholipase C-gamma"	"3/255"	"33/7644"	0.0962314707322767	0.431310836447542	0.368018877090494	"ITPR2/ITPR3/ADCY7"	3
"M2"	"PLC-gamma1 signalling"	"PLC-gamma1 signalling"	"3/255"	"33/7644"	0.0962314707322767	0.431310836447542	0.368018877090494	"ITPR2/ITPR3/ADCY7"	3
"M2"	"Acyl chain remodelling of PI"	"Acyl chain remodelling of PI"	"2/255"	"16/7644"	0.0978926018419491	0.432532559911591	0.369061320867371	"PLA2G4A/PLBD1"	2
"M2"	"Hyaluronan metabolism"	"Hyaluronan metabolism"	"2/255"	"16/7644"	0.0978926018419491	0.432532559911591	0.369061320867371	"CD44/LYVE1"	2
"M2"	"PLCG1 events in ERBB2 signaling"	"PLCG1 events in ERBB2 signaling"	"3/255"	"34/7644"	0.103069523188232	0.450839399804522	0.384681755345584	"ITPR2/ITPR3/ADCY7"	3
"M2"	"G alpha (12/13) signalling events"	"G alpha (12/13) signalling events"	"5/255"	"75/7644"	0.104653354701392	0.450839399804522	0.384681755345584	"FGD2/GNB4/ECT2/ADRA1A/RAC2"	5
"M2"	"Phospholipase C-mediated cascade"	"Phospholipase C-mediated cascade"	"4/255"	"54/7644"	0.104930518413573	0.450839399804522	0.384681755345584	"ITPR2/ITPR3/ADCY7/KL"	4
"M2"	"Regulation of cholesterol biosynthesis by SREBP (SREBF)"	"Regulation of cholesterol biosynthesis by SREBP (SREBF)"	"4/255"	"54/7644"	0.104930518413573	0.450839399804522	0.384681755345584	"SEC23A/MBTPS2/SEC24A/CYP51A1"	4
"M2"	"Cytosolic sulfonation of small molecules"	"Cytosolic sulfonation of small molecules"	"2/255"	"17/7644"	0.108592613750452	0.454048311184776	0.387419780600341	"SULT1C4/SULT1B1"	2
"M2"	"eNOS activation and regulation"	"eNOS activation and regulation"	"2/255"	"17/7644"	0.108592613750452	0.454048311184776	0.387419780600341	"LYPLA1/PRKG2"	2
"M2"	"Metabolism of nitric oxide"	"Metabolism of nitric oxide"	"2/255"	"17/7644"	0.108592613750452	0.454048311184776	0.387419780600341	"LYPLA1/PRKG2"	2
"M2"	"Synthesis, secretion, and deacylation of Ghrelin"	"Synthesis, secretion, and deacylation of Ghrelin"	"2/255"	"17/7644"	0.108592613750452	0.454048311184776	0.387419780600341	"KLF4/BCHE"	2
"M2"	"ABC-family proteins mediated transport"	"ABC-family proteins mediated transport"	"3/255"	"36/7644"	0.117298199314861	0.483952173332175	0.412935452450365	"ABCB1/ABCC9/ABCC4"	3
"M2"	"Transport to the Golgi and subsequent modification"	"Transport to the Golgi and subsequent modification"	"3/255"	"36/7644"	0.117298199314861	0.483952173332175	0.412935452450365	"SEC23A/SEC24A/MANEA"	3
"M2"	"cGMP effects"	"cGMP effects"	"2/255"	"18/7644"	0.119584256047768	0.486934585083397	0.415480215370644	"PDE3B/PRKG2"	2
"M2"	"Tie2 Signaling"	"Tie2 Signaling"	"2/255"	"18/7644"	0.119584256047768	0.486934585083397	0.415480215370644	"ANGPT2/ANGPT1"	2
"M2"	"Opioid Signalling"	"Opioid Signalling"	"5/255"	"80/7644"	0.128081973868464	0.518149803376969	0.442114810687453	"ITPR2/ITPR3/GNB4/ADCY7/PLA2G4A"	5
"M2"	"O-linked glycosylation"	"O-linked glycosylation"	"6/255"	"103/7644"	0.129217349795106	0.519178663330164	0.442992692374305	"ADAMTS1/ADAMTS9/THBS1/ADAMTS18/B3GNT5/GALNT3"	6
"M2"	"Platelet calcium homeostasis"	"Platelet calcium homeostasis"	"2/255"	"19/7644"	0.13083635656956	0.519178663330164	0.442992692374305	"ITPR2/ITPR3"	2
"M2"	"Synthesis of PC"	"Synthesis of PC"	"2/255"	"19/7644"	0.13083635656956	0.519178663330164	0.442992692374305	"CEPT1/BCHE"	2
"M2"	"VEGFA-VEGFR2 Pathway"	"VEGFA-VEGFR2 Pathway"	"6/255"	"105/7644"	0.137953145954446	0.543954493225442	0.464132836155864	"ITGAV/ITPR2/CYBB/ITPR3/NCF2/IL6"	6
"M2"	"Cytochrome P450 - arranged by substrate type"	"Cytochrome P450 - arranged by substrate type"	"4/255"	"60/7644"	0.139321873822523	0.54589639868825	0.4657897800753	"CYP1B1/CYP7B1/CYP4F3/CYP51A1"	4
"M2"	"DAP12 interactions"	"DAP12 interactions"	"9/255"	"179/7644"	0.143765846502555	0.559788264819322	0.477643108445987	"ITPR2/HLA-E/HLA-C/ITPR3/ADCY7/CLEC5A/SIGLEC14/KL/IL6"	9
"M2"	"HS-GAG degradation"	"HS-GAG degradation"	"2/255"	"21/7644"	0.154005866302503	0.585034479917434	0.499184611571013	"HSPG2/HPSE"	2
"M2"	"regulation of FZD by ubiquitination"	"regulation of FZD by ubiquitination"	"2/255"	"21/7644"	0.154005866302503	0.585034479917434	0.499184611571013	"LGR4/FZD6"	2
"M2"	"Signal transduction by L1"	"Signal transduction by L1"	"2/255"	"21/7644"	0.154005866302503	0.585034479917434	0.499184611571013	"ITGAV/ITGB1"	2
"M2"	"Synthesis of Leukotrienes (LT) and Eoxins (EX)"	"Synthesis of Leukotrienes (LT) and Eoxins (EX)"	"2/255"	"21/7644"	0.154005866302503	0.585034479917434	0.499184611571013	"ALOX5AP/CYP4F3"	2
"M2"	"Elastic fibre formation"	"Elastic fibre formation"	"3/255"	"41/7644"	0.155724425034238	0.587977677553518	0.501695914783352	"ITGAV/ITGB8/ITGB1"	3
"M2"	"MyD88 cascade initiated on plasma membrane"	"MyD88 cascade initiated on plasma membrane"	"5/255"	"86/7644"	0.15903715133815	0.589762769545638	0.503219056552415	"FOS/TLR5/S100A12/TLR10/IL6"	5
"M2"	"Toll Like Receptor 10 (TLR10) Cascade"	"Toll Like Receptor 10 (TLR10) Cascade"	"5/255"	"86/7644"	0.15903715133815	0.589762769545638	0.503219056552415	"FOS/TLR5/S100A12/TLR10/IL6"	5
"M2"	"Toll Like Receptor 5 (TLR5) Cascade"	"Toll Like Receptor 5 (TLR5) Cascade"	"5/255"	"86/7644"	0.15903715133815	0.589762769545638	0.503219056552415	"FOS/TLR5/S100A12/TLR10/IL6"	5
"M2"	"Signaling by PDGF"	"Signaling by PDGF"	"9/255"	"184/7644"	0.161403913370172	0.593888410100689	0.506739287151893	"SPP1/ITPR2/COL4A1/ITPR3/ADCY7/THBS1/COL4A3/KL/IL6"	9
"M2"	"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	"3/255"	"42/7644"	0.163835130086691	0.593888410100689	0.506739287151893	"ITPR2/ITPR3/GNB4"	3
"M2"	"ER-Phagosome pathway"	"ER-Phagosome pathway"	"4/255"	"64/7644"	0.164434377288481	0.593888410100689	0.506739287151893	"HLA-E/HLA-C/HLA-A/TAPBP"	4
"M2"	"Class B/2 (Secretin family receptors)"	"Class B/2 (Secretin family receptors)"	"5/255"	"87/7644"	0.164472072219489	0.593888410100689	0.506739287151893	"ADM/CALCRL/GNB4/WNT5A/FZD6"	5
"M2"	"ADP signalling through P2Y purinoceptor 12"	"ADP signalling through P2Y purinoceptor 12"	"2/255"	"22/7644"	0.16586931518061	0.593888410100689	0.506739287151893	"P2RY12/GNB4"	2
"M2"	"Early Phase of HIV Life Cycle"	"Early Phase of HIV Life Cycle"	"2/255"	"22/7644"	0.16586931518061	0.593888410100689	0.506739287151893	"CXCR4/CCR5"	2
"M2"	"Glycerophospholipid biosynthesis"	"Glycerophospholipid biosynthesis"	"5/255"	"88/7644"	0.169980454487833	0.605130417976686	0.516331606113418	"LPCAT2/CEPT1/BCHE/PLA2G4A/PLBD1"	5
"M2"	"Ion transport by P-type ATPases"	"Ion transport by P-type ATPases"	"3/255"	"43/7644"	0.172069064083311	0.605644219909054	0.516770011073874	"ATP11A/ATP8B4/ATP1A4"	3
"M2"	"Vasopressin regulates renal water homeostasis via Aquaporins"	"Vasopressin regulates renal water homeostasis via Aquaporins"	"3/255"	"43/7644"	0.172069064083311	0.605644219909054	0.516770011073874	"AQP4/GNB4/ADCY7"	3
"M2"	"Phospholipid metabolism"	"Phospholipid metabolism"	"7/255"	"138/7644"	0.177536044288234	0.619119824881545	0.528268161806505	"PIK3C2A/LPCAT2/CEPT1/BCHE/PLA2G4A/PLBD1/PIK3CG"	7
"M2"	"Acyl chain remodelling of PE"	"Acyl chain remodelling of PE"	"2/255"	"23/7644"	0.177885150327121	0.619119824881545	0.528268161806505	"PLA2G4A/PLBD1"	2
"M2"	"Interferon alpha/beta signaling"	"Interferon alpha/beta signaling"	"4/255"	"67/7644"	0.184255448519336	0.637728580153034	0.544146207615582	"SOCS3/HLA-E/HLA-C/HLA-A"	4
"M2"	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	"3/255"	"45/7644"	0.188875199386742	0.646805106051624	0.551890814490276	"ITPR2/ITPR3/PIK3AP1"	3
"M2"	"Growth hormone receptor signaling"	"Growth hormone receptor signaling"	"2/255"	"24/7644"	0.190030129435497	0.646805106051624	0.551890814490276	"SOCS3/CISH"	2
"M2"	"Sema4D induced cell migration and growth-cone collapse"	"Sema4D induced cell migration and growth-cone collapse"	"2/255"	"24/7644"	0.190030129435497	0.646805106051624	0.551890814490276	"MYH11/RAC2"	2
"M2"	"Latent infection of Homo sapiens with Mycobacterium tuberculosis"	"Latent infection of Homo sapiens with Mycobacterium tuberculosis"	"4/255"	"68/7644"	0.191030721530496	0.646805106051624	0.551890814490276	"SLC11A1/CYBB/LTF/NCF2"	4
"M2"	"Toll Like Receptor 9 (TLR9) Cascade"	"Toll Like Receptor 9 (TLR9) Cascade"	"5/255"	"92/7644"	0.192706327311934	0.64895157792073	0.553722306074121	"FOS/EEA1/TLR7/S100A12/IL6"	5
"M2"	"Basigin interactions"	"Basigin interactions"	"2/255"	"25/7644"	0.202282380184062	0.666782660606725	0.568936797510173	"ITGB1/SPN"	2
"M2"	"Effects of PIP2 hydrolysis"	"Effects of PIP2 hydrolysis"	"2/255"	"25/7644"	0.202282380184062	0.666782660606725	0.568936797510173	"ITPR2/ITPR3"	2
"M2"	"Metal ion SLC transporters"	"Metal ion SLC transporters"	"2/255"	"25/7644"	0.202282380184062	0.666782660606725	0.568936797510173	"SLC11A1/CP"	2
"M2"	"Nitric oxide stimulates guanylate cyclase"	"Nitric oxide stimulates guanylate cyclase"	"2/255"	"25/7644"	0.202282380184062	0.666782660606725	0.568936797510173	"PDE3B/PRKG2"	2
"M2"	"beta-catenin independent WNT signaling"	"beta-catenin independent WNT signaling"	"7/255"	"144/7644"	0.205187899057398	0.672800321646098	0.574071407335101	"ITPR2/ITPR3/GNB4/WNT5A/FZD6/RAC2/PRKG2"	7
"M2"	"A tetrasaccharide linker sequence is required for GAG synthesis"	"A tetrasaccharide linker sequence is required for GAG synthesis"	"2/255"	"26/7644"	0.214621335292718	0.689842529255077	0.588612785796763	"VCAN/HSPG2"	2
"M2"	"ATF4 activates genes"	"ATF4 activates genes"	"2/255"	"26/7644"	0.214621335292718	0.689842529255077	0.588612785796763	"CCL2/CXCL8"	2
"M2"	"Signaling by Leptin"	"Signaling by Leptin"	"2/255"	"26/7644"	0.214621335292718	0.689842529255077	0.588612785796763	"SOCS3/IL6"	2
"M2"	"G beta:gamma signalling through PI3Kgamma"	"G beta:gamma signalling through PI3Kgamma"	"3/255"	"48/7644"	0.214814527568997	0.689842529255077	0.588612785796763	"GNB4/CSF2RB/PIK3CG"	3
"M2"	"GPVI-mediated activation cascade"	"GPVI-mediated activation cascade"	"3/255"	"49/7644"	0.223625604957974	0.714334538560154	0.609510757747534	"CSF2RB/RAC2/PIK3CG"	3
"M2"	"Biological oxidations"	"Biological oxidations"	"8/255"	"174/7644"	0.224940973125104	0.714334538560154	0.609510757747534	"CYP1B1/SULT1C4/ADH1B/CYP7B1/CYP4F3/FMO3/CYP51A1/SULT1B1"	8
"M2"	"Sema4D in semaphorin signaling"	"Sema4D in semaphorin signaling"	"2/255"	"27/7644"	0.227027670361012	0.714334538560154	0.609510757747534	"MYH11/RAC2"	2
"M2"	"Synthesis of bile acids and bile salts"	"Synthesis of bile acids and bile salts"	"2/255"	"27/7644"	0.227027670361012	0.714334538560154	0.609510757747534	"CH25H/CYP7B1"	2
"M2"	"Chondroitin sulfate/dermatan sulfate metabolism"	"Chondroitin sulfate/dermatan sulfate metabolism"	"3/255"	"50/7644"	0.232506832311063	0.724258782648962	0.617978685879405	"VCAN/DSE/HSPG2"	3
"M2"	"FCGR activation"	"FCGR activation"	"3/255"	"50/7644"	0.232506832311063	0.724258782648962	0.617978685879405	"FCGR3A/FCGR2A/FCGR1A"	3
"M2"	"Ca-dependent events"	"Ca-dependent events"	"2/255"	"28/7644"	0.239483244375407	0.734989688394427	0.62713490350458	"ADCY7/PLA2G4A"	2
"M2"	"Keratan sulfate biosynthesis"	"Keratan sulfate biosynthesis"	"2/255"	"28/7644"	0.239483244375407	0.734989688394427	0.62713490350458	"CHST6/OMD"	2
"M2"	"G-protein beta:gamma signalling"	"G-protein beta:gamma signalling"	"3/255"	"51/7644"	0.241451115520722	0.734989688394427	0.62713490350458	"GNB4/CSF2RB/PIK3CG"	3
"M2"	"Glycogen storage diseases"	"Glycogen storage diseases"	"11/255"	"258/7644"	0.243030298249201	0.734989688394427	0.62713490350458	"VCAN/CD44/LYVE1/HK2/DSE/HSPG2/CHST6/HPSE/PCK1/OMD/MGAM"	11
"M2"	"Metabolism of carbohydrates"	"Metabolism of carbohydrates"	"11/255"	"258/7644"	0.243030298249201	0.734989688394427	0.62713490350458	"VCAN/CD44/LYVE1/HK2/DSE/HSPG2/CHST6/HPSE/PCK1/OMD/MGAM"	11
"M2"	"Myoclonic epilepsy of Lafora"	"Myoclonic epilepsy of Lafora"	"11/255"	"258/7644"	0.243030298249201	0.734989688394427	0.62713490350458	"VCAN/CD44/LYVE1/HK2/DSE/HSPG2/CHST6/HPSE/PCK1/OMD/MGAM"	11
"M2"	"PERK regulates gene expression"	"PERK regulates gene expression"	"2/255"	"29/7644"	0.25197104277791	0.754701729089606	0.643954335034639	"CCL2/CXCL8"	2
"M2"	"The role of Nef in HIV-1 replication and disease pathogenesis"	"The role of Nef in HIV-1 replication and disease pathogenesis"	"2/255"	"29/7644"	0.25197104277791	0.754701729089606	0.643954335034639	"HLA-A/DOCK2"	2
"M2"	"Transcriptional regulation of white adipocyte differentiation"	"Transcriptional regulation of white adipocyte differentiation"	"4/255"	"78/7644"	0.262445522911572	0.782313687913441	0.667514424932479	"MED23/KLF4/PCK1/CD36"	4
"M2"	"Lipoprotein metabolism"	"Lipoprotein metabolism"	"2/255"	"30/7644"	0.26447512299242	0.784609531544179	0.669473368978306	"ABCA1/HSPG2"	2
"M2"	"Heparan sulfate/heparin (HS-GAG) metabolism"	"Heparan sulfate/heparin (HS-GAG) metabolism"	"3/255"	"54/7644"	0.268593612404489	0.791692377461573	0.675516854976927	"VCAN/HSPG2/HPSE"	3
"M2"	"Circadian Clock"	"Circadian Clock"	"3/255"	"55/7644"	0.277722221280327	0.791692377461573	0.675516854976927	"HIF1A/RORA/SERPINE1"	3
"M2"	"Activation of the AP-1 family of transcription factors"	"Activation of the AP-1 family of transcription factors"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"FOS"	1
"M2"	"Adenylate cyclase activating pathway"	"Adenylate cyclase activating pathway"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"ADCY7"	1
"M2"	"ERK1 activation"	"ERK1 activation"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"IL6"	1
"M2"	"Ethanol oxidation"	"Ethanol oxidation"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"ADH1B"	1
"M2"	"Gap junction degradation"	"Gap junction degradation"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"GJA1"	1
"M2"	"Netrin mediated repulsion signals"	"Netrin mediated repulsion signals"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"DCC"	1
"M2"	"Purine catabolism"	"Purine catabolism"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"NT5C2"	1
"M2"	"Regulation of signaling by NODAL"	"Regulation of signaling by NODAL"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"ACVR1C"	1
"M2"	"Role of DCC in regulating apoptosis"	"Role of DCC in regulating apoptosis"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"DCC"	1
"M2"	"Role of second messengers in netrin-1 signaling"	"Role of second messengers in netrin-1 signaling"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"DCC"	1
"M2"	"Synthesis of PIPs at the late endosome membrane"	"Synthesis of PIPs at the late endosome membrane"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"PIK3C2A"	1
"M2"	"Synthesis of pyrophosphates in the cytosol"	"Synthesis of pyrophosphates in the cytosol"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"IPPK"	1
"M2"	"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation"	"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"PRKG2"	1
"M2"	"TRIF-mediated programmed cell death"	"TRIF-mediated programmed cell death"	"1/255"	"10/7644"	0.287866240622873	0.791692377461573	0.675516854976927	"CD14"	1
"M2"	"Sphingolipid de novo biosynthesis"	"Sphingolipid de novo biosynthesis"	"2/255"	"32/7644"	0.289473408031404	0.791692377461573	0.675516854976927	"SGPP2/ACER2"	2
"M2"	"Initial triggering of complement"	"Initial triggering of complement"	"3/255"	"57/7644"	0.296063046845405	0.791692377461573	0.675516854976927	"C1QB/MASP2/C4A"	3
"M2"	"Glucagon signaling in metabolic regulation"	"Glucagon signaling in metabolic regulation"	"2/255"	"33/7644"	0.301940629792638	0.791692377461573	0.675516854976927	"GNB4/ADCY7"	2
"M2"	"Keratan sulfate/keratin metabolism"	"Keratan sulfate/keratin metabolism"	"2/255"	"33/7644"	0.301940629792638	0.791692377461573	0.675516854976927	"CHST6/OMD"	2
"M2"	"Synthesis of PIPs at the plasma membrane"	"Synthesis of PIPs at the plasma membrane"	"2/255"	"33/7644"	0.301940629792638	0.791692377461573	0.675516854976927	"PIK3C2A/PIK3CG"	2
"M2"	"Apoptotic cleavage of cell adhesion  proteins"	"Apoptotic cleavage of cell adhesion  proteins"	"1/255"	"11/7644"	0.311653784327506	0.791692377461573	0.675516854976927	"OCLN"	1
"M2"	"Condensation of Prometaphase Chromosomes"	"Condensation of Prometaphase Chromosomes"	"1/255"	"11/7644"	0.311653784327506	0.791692377461573	0.675516854976927	"SMC4"	1
"M2"	"DSCAM interactions"	"DSCAM interactions"	"1/255"	"11/7644"	0.311653784327506	0.791692377461573	0.675516854976927	"DCC"	1
"M2"	"Interleukin-7 signaling"	"Interleukin-7 signaling"	"1/255"	"11/7644"	0.311653784327506	0.791692377461573	0.675516854976927	"HGF"	1
"M2"	"Nef mediated downregulation of MHC class I complex cell surface expression"	"Nef mediated downregulation of MHC class I complex cell surface expression"	"1/255"	"11/7644"	0.311653784327506	0.791692377461573	0.675516854976927	"HLA-A"	1
"M2"	"Signaling by NOTCH4"	"Signaling by NOTCH4"	"1/255"	"11/7644"	0.311653784327506	0.791692377461573	0.675516854976927	"NOTCH4"	1
"M2"	"TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling"	"TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling"	"1/255"	"11/7644"	0.311653784327506	0.791692377461573	0.675516854976927	"TLR7"	1
"M2"	"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	"4/255"	"86/7644"	0.322691063773072	0.791692377461573	0.675516854976927	"FOS/TLR7/S100A12/IL6"	4
"M2"	"Post-translational protein modification"	"Post-translational protein modification"	"11/255"	"278/7644"	0.323653927760525	0.791692377461573	0.675516854976927	"ADAMTS1/SEC23A/ADAMTS9/SEC24A/MANEA/THBS1/ADAMTS18/B3GNT5/NEU3/GALNT3/ALG11"	11
"M2"	"Bile acid and bile salt metabolism"	"Bile acid and bile salt metabolism"	"2/255"	"35/7644"	0.326750420007212	0.791692377461573	0.675516854976927	"CH25H/CYP7B1"	2
"M2"	"ATF6-alpha activates chaperones"	"ATF6-alpha activates chaperones"	"1/255"	"12/7644"	0.334649760352199	0.791692377461573	0.675516854976927	"MBTPS2"	1
"M2"	"Eicosanoids"	"Eicosanoids"	"1/255"	"12/7644"	0.334649760352199	0.791692377461573	0.675516854976927	"CYP4F3"	1
"M2"	"ERK activation"	"ERK activation"	"1/255"	"12/7644"	0.334649760352199	0.791692377461573	0.675516854976927	"IL6"	1
"M2"	"Keratan sulfate degradation"	"Keratan sulfate degradation"	"1/255"	"12/7644"	0.334649760352199	0.791692377461573	0.675516854976927	"OMD"	1
"M2"	"Miscellaneous substrates"	"Miscellaneous substrates"	"1/255"	"12/7644"	0.334649760352199	0.791692377461573	0.675516854976927	"CYP4F3"	1
"M2"	"PECAM1 interactions"	"PECAM1 interactions"	"1/255"	"12/7644"	0.334649760352199	0.791692377461573	0.675516854976927	"ITGAV"	1
"M2"	"Pyrimidine catabolism"	"Pyrimidine catabolism"	"1/255"	"12/7644"	0.334649760352199	0.791692377461573	0.675516854976927	"TYMP"	1
"M2"	"Synthesis of PE"	"Synthesis of PE"	"1/255"	"12/7644"	0.334649760352199	0.791692377461573	0.675516854976927	"CEPT1"	1
"M2"	"MyD88 dependent cascade initiated on endosome"	"MyD88 dependent cascade initiated on endosome"	"4/255"	"88/7644"	0.337951104982131	0.791692377461573	0.675516854976927	"FOS/TLR7/S100A12/IL6"	4
"M2"	"Toll Like Receptor 7/8 (TLR7/8) Cascade"	"Toll Like Receptor 7/8 (TLR7/8) Cascade"	"4/255"	"88/7644"	0.337951104982131	0.791692377461573	0.675516854976927	"FOS/TLR7/S100A12/IL6"	4
"M2"	"Beta defensins"	"Beta defensins"	"2/255"	"36/7644"	0.339071138871468	0.791692377461573	0.675516854976927	"TLR2/TLR1"	2
"M2"	"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	"2/255"	"37/7644"	0.351322453055327	0.791692377461573	0.675516854976927	"RORA/SERPINE1"	2
"M2"	"NCAM1 interactions"	"NCAM1 interactions"	"2/255"	"37/7644"	0.351322453055327	0.791692377461573	0.675516854976927	"COL4A1/COL4A3"	2
"M2"	"Advanced glycosylation endproduct receptor signaling"	"Advanced glycosylation endproduct receptor signaling"	"1/255"	"13/7644"	0.35688040908257	0.791692377461573	0.675516854976927	"S100A12"	1
"M2"	"DEx/H-box helicases activate type I IFN and inflammatory cytokines production"	"DEx/H-box helicases activate type I IFN and inflammatory cytokines production"	"1/255"	"13/7644"	0.35688040908257	0.791692377461573	0.675516854976927	"S100A12"	1
"M2"	"Dissolution of Fibrin Clot"	"Dissolution of Fibrin Clot"	"1/255"	"13/7644"	0.35688040908257	0.791692377461573	0.675516854976927	"SERPINE1"	1
