"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M2"	"Beta defensins"	"Beta defensins"	"2/246"	"36/7644"	0.323377166633602	0.784434487503006	0.688701388706385	"TLR2/TLR1"	2
"M2"	"ATF6-alpha activates chaperones"	"ATF6-alpha activates chaperones"	"1/246"	"12/7644"	0.324852029017908	0.784434487503006	0.688701388706385	"MBTPS2"	1
"M2"	"Bile salt and organic anion SLC transporters"	"Bile salt and organic anion SLC transporters"	"1/246"	"12/7644"	0.324852029017908	0.784434487503006	0.688701388706385	"SLC16A1"	1
"M2"	"Binding and entry of HIV virion"	"Binding and entry of HIV virion"	"1/246"	"12/7644"	0.324852029017908	0.784434487503006	0.688701388706385	"CCR5"	1
"M2"	"ERK activation"	"ERK activation"	"1/246"	"12/7644"	0.324852029017908	0.784434487503006	0.688701388706385	"JAK2"	1
"M2"	"Inhibition of replication initiation of damaged DNA by RB1/E2F1"	"Inhibition of replication initiation of damaged DNA by RB1/E2F1"	"1/246"	"12/7644"	0.324852029017908	0.784434487503006	0.688701388706385	"RB1"	1
"M2"	"Keratan sulfate degradation"	"Keratan sulfate degradation"	"1/246"	"12/7644"	0.324852029017908	0.784434487503006	0.688701388706385	"OMD"	1
"M2"	"PECAM1 interactions"	"PECAM1 interactions"	"1/246"	"12/7644"	0.324852029017908	0.784434487503006	0.688701388706385	"ITGAV"	1
"M2"	"Synthesis of PE"	"Synthesis of PE"	"1/246"	"12/7644"	0.324852029017908	0.784434487503006	0.688701388706385	"CEPT1"	1
"M2"	"Vitamin B5 (pantothenate) metabolism"	"Vitamin B5 (pantothenate) metabolism"	"1/246"	"12/7644"	0.324852029017908	0.784434487503006	0.688701388706385	"PANK3"	1
"M2"	"Biological oxidations"	"Biological oxidations"	"7/246"	"174/7644"	0.327819763436451	0.784434487503006	0.688701388706385	"NCOA2/CYP4F11/CYP1B1/SULT1C4/ADH1B/CYP7B1/CYP4F3"	7
"M2"	"Asparagine N-linked glycosylation"	"Asparagine N-linked glycosylation"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective ALG1 causes ALG1-CDG (CDG-1k)"	"Defective ALG1 causes ALG1-CDG (CDG-1k)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective ALG11 causes ALG11-CDG (CDG-1p)"	"Defective ALG11 causes ALG11-CDG (CDG-1p)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective ALG12 causes ALG12-CDG (CDG-1g)"	"Defective ALG12 causes ALG12-CDG (CDG-1g)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS)"	"Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective ALG2 causes ALG2-CDG (CDG-1i)"	"Defective ALG2 causes ALG2-CDG (CDG-1i)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective ALG3 causes ALG3-CDG (CDG-1d)"	"Defective ALG3 causes ALG3-CDG (CDG-1d)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective ALG6 causes ALG6-CDG (CDG-1c)"	"Defective ALG6 causes ALG6-CDG (CDG-1c)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective ALG8 causes ALG8-CDG (CDG-1h)"	"Defective ALG8 causes ALG8-CDG (CDG-1h)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective ALG9 causes ALG9-CDG (CDG-1l)"	"Defective ALG9 causes ALG9-CDG (CDG-1l)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective DPAGT1 causes DPAGT1-CDG (CDG-1j) and CMSTA2"	"Defective DPAGT1 causes DPAGT1-CDG (CDG-1j) and CMSTA2"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective MAN1B1 causes MRT15"	"Defective MAN1B1 causes MRT15"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective MGAT2 causes MGAT2-CDG (CDG-2a)"	"Defective MGAT2 causes MGAT2-CDG (CDG-2a)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective MOGS causes MOGS-CDG (CDG-2b)"	"Defective MOGS causes MOGS-CDG (CDG-2b)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective MPDU1 causes MPDU1-CDG (CDG-1f)"	"Defective MPDU1 causes MPDU1-CDG (CDG-1f)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Defective RFT1 causes RFT1-CDG (CDG-1n)"	"Defective RFT1 causes RFT1-CDG (CDG-1n)"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Diseases associated with N-glycosylation of proteins"	"Diseases associated with N-glycosylation of proteins"	"5/246"	"118/7644"	0.330635429845982	0.784434487503006	0.688701388706385	"SEC23A/MAN1A1/SEC24A/MANEA/NEU3"	5
"M2"	"Generation of second messenger molecules"	"Generation of second messenger molecules"	"2/246"	"37/7644"	0.335274668016097	0.784434487503006	0.688701388706385	"HLA-DRA/HLA-DPA1"	2
"M2"	"NCAM1 interactions"	"NCAM1 interactions"	"2/246"	"37/7644"	0.335274668016097	0.784434487503006	0.688701388706385	"COL4A1/COL4A3"	2
"M2"	"TCR signaling"	"TCR signaling"	"3/246"	"64/7644"	0.339738574718249	0.784434487503006	0.688701388706385	"PTPRC/HLA-DRA/HLA-DPA1"	3
"M2"	"2-LTR circle formation"	"2-LTR circle formation"	"1/246"	"13/7644"	0.346613873994532	0.784434487503006	0.688701388706385	"LIG4"	1
"M2"	"Advanced glycosylation endproduct receptor signaling"	"Advanced glycosylation endproduct receptor signaling"	"1/246"	"13/7644"	0.346613873994532	0.784434487503006	0.688701388706385	"S100A12"	1
"M2"	"DEx/H-box helicases activate type I IFN and inflammatory cytokines production"	"DEx/H-box helicases activate type I IFN and inflammatory cytokines production"	"1/246"	"13/7644"	0.346613873994532	0.784434487503006	0.688701388706385	"S100A12"	1
"M2"	"Dissolution of Fibrin Clot"	"Dissolution of Fibrin Clot"	"1/246"	"13/7644"	0.346613873994532	0.784434487503006	0.688701388706385	"SERPINE1"	1
"M2"	"GABA A receptor activation"	"GABA A receptor activation"	"1/246"	"13/7644"	0.346613873994532	0.784434487503006	0.688701388706385	"GABRB1"	1
"M2"	"NICD traffics to nucleus"	"NICD traffics to nucleus"	"1/246"	"13/7644"	0.346613873994532	0.784434487503006	0.688701388706385	"NOTCH4"	1
"M2"	"Notch-HLH transcription pathway"	"Notch-HLH transcription pathway"	"1/246"	"13/7644"	0.346613873994532	0.784434487503006	0.688701388706385	"NOTCH4"	1
"M2"	"Platelet Adhesion to exposed collagen"	"Platelet Adhesion to exposed collagen"	"1/246"	"13/7644"	0.346613873994532	0.784434487503006	0.688701388706385	"ITGB1"	1
"M2"	"Signaling by Activin"	"Signaling by Activin"	"1/246"	"13/7644"	0.346613873994532	0.784434487503006	0.688701388706385	"ACVR1C"	1
"M2"	"Synthesis of PIPs at the early endosome membrane"	"Synthesis of PIPs at the early endosome membrane"	"1/246"	"13/7644"	0.346613873994532	0.784434487503006	0.688701388706385	"PIK3C2A"	1
"M2"	"The NLRP3 inflammasome"	"The NLRP3 inflammasome"	"1/246"	"13/7644"	0.346613873994532	0.784434487503006	0.688701388706385	"P2RX7"	1
"M2"	"WNT5A-dependent internalization of FZD2, FZD5 and ROR2"	"WNT5A-dependent internalization of FZD2, FZD5 and ROR2"	"1/246"	"13/7644"	0.346613873994532	0.784434487503006	0.688701388706385	"WNT5A"	1
"M2"	"Cyclin D associated events in G1"	"Cyclin D associated events in G1"	"2/246"	"38/7644"	0.347110434047144	0.784434487503006	0.688701388706385	"RBL2/RB1"	2
"M2"	"G1 Phase"	"G1 Phase"	"2/246"	"38/7644"	0.347110434047144	0.784434487503006	0.688701388706385	"RBL2/RB1"	2
"M2"	"Transport of vitamins, nucleosides, and related molecules"	"Transport of vitamins, nucleosides, and related molecules"	"2/246"	"38/7644"	0.347110434047144	0.784434487503006	0.688701388706385	"SLCO4A1/SLCO1C1"	2
"M2"	"Downstream signaling of activated FGFR"	"Downstream signaling of activated FGFR"	"6/246"	"149/7644"	0.347115115285173	0.784434487503006	0.688701388706385	"ITPR2/ITPR3/JAK2/ADCY7/AGO2/KL"	6
"M2"	"Adenylate cyclase inhibitory pathway"	"Adenylate cyclase inhibitory pathway"	"1/246"	"14/7644"	0.367677035703004	0.817456710446484	0.717693549507141	"ADCY7"	1
"M2"	"CS/DS degradation"	"CS/DS degradation"	"1/246"	"14/7644"	0.367677035703004	0.817456710446484	0.717693549507141	"VCAN"	1
"M2"	"Inhibition of adenylate cyclase pathway"	"Inhibition of adenylate cyclase pathway"	"1/246"	"14/7644"	0.367677035703004	0.817456710446484	0.717693549507141	"ADCY7"	1
"M2"	"Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor"	"Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor"	"1/246"	"14/7644"	0.367677035703004	0.817456710446484	0.717693549507141	"NOTCH4"	1
"M2"	"Regulation of pyruvate dehydrogenase (PDH) complex"	"Regulation of pyruvate dehydrogenase (PDH) complex"	"1/246"	"14/7644"	0.367677035703004	0.817456710446484	0.717693549507141	"PDPR"	1
"M2"	"Fc epsilon receptor (FCERI) signaling"	"Fc epsilon receptor (FCERI) signaling"	"8/246"	"212/7644"	0.373967677075787	0.820307292319985	0.720196243774384	"FOS/ITPR2/ITPR3/JAK2/MAP3K1/NFATC3/AGO2/KL"	8
"M2"	"Latent infection of Homo sapiens with Mycobacterium tuberculosis"	"Latent infection of Homo sapiens with Mycobacterium tuberculosis"	"3/246"	"68/7644"	0.375170782664678	0.820307292319985	0.720196243774384	"SLC11A1/CYBB/NCF2"	3
"M2"	"Factors involved in megakaryocyte development and platelet production"	"Factors involved in megakaryocyte development and platelet production"	"5/246"	"125/7644"	0.375646433873216	0.820307292319985	0.720196243774384	"DOCK4/DOCK8/DOCK2/JAK2/ZFPM2"	5
"M2"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"4/246"	"97/7644"	0.380560699886093	0.820307292319985	0.720196243774384	"SLC14A1/SLC16A1/SLC11A1/CP"	4
"M2"	"Activation of gene expression by SREBF (SREBP)"	"Activation of gene expression by SREBF (SREBP)"	"2/246"	"41/7644"	0.382166953002067	0.820307292319985	0.720196243774384	"NCOA2/SC5D"	2
"M2"	"Condensation of Prophase Chromosomes"	"Condensation of Prophase Chromosomes"	"2/246"	"41/7644"	0.382166953002067	0.820307292319985	0.720196243774384	"RB1/SMC4"	2
"M2"	"Pre-NOTCH Transcription and Translation"	"Pre-NOTCH Transcription and Translation"	"2/246"	"41/7644"	0.382166953002067	0.820307292319985	0.720196243774384	"AGO2/NOTCH4"	2
"M2"	"Eicosanoid ligand-binding receptors"	"Eicosanoid ligand-binding receptors"	"1/246"	"15/7644"	0.388063857356616	0.820307292319985	0.720196243774384	"CYSLTR2"	1
"M2"	"GRB2:SOS provides linkage to MAPK signaling for Integrins"	"GRB2:SOS provides linkage to MAPK signaling for Integrins"	"1/246"	"15/7644"	0.388063857356616	0.820307292319985	0.720196243774384	"FN1"	1
"M2"	"HDL-mediated lipid transport"	"HDL-mediated lipid transport"	"1/246"	"15/7644"	0.388063857356616	0.820307292319985	0.720196243774384	"ABCA1"	1
"M2"	"Integration of provirus"	"Integration of provirus"	"1/246"	"15/7644"	0.388063857356616	0.820307292319985	0.720196243774384	"LIG4"	1
"M2"	"mRNA decay by 5' to 3' exoribonuclease"	"mRNA decay by 5' to 3' exoribonuclease"	"1/246"	"15/7644"	0.388063857356616	0.820307292319985	0.720196243774384	"DDX6"	1
"M2"	"p130Cas linkage to MAPK signaling for integrins"	"p130Cas linkage to MAPK signaling for integrins"	"1/246"	"15/7644"	0.388063857356616	0.820307292319985	0.720196243774384	"FN1"	1
"M2"	"Prolactin receptor signaling"	"Prolactin receptor signaling"	"1/246"	"15/7644"	0.388063857356616	0.820307292319985	0.720196243774384	"JAK2"	1
"M2"	"Recycling of bile acids and salts"	"Recycling of bile acids and salts"	"1/246"	"15/7644"	0.388063857356616	0.820307292319985	0.720196243774384	"NCOA2"	1
"M2"	"WNT5A-dependent internalization of FZD4"	"WNT5A-dependent internalization of FZD4"	"1/246"	"15/7644"	0.388063857356616	0.820307292319985	0.720196243774384	"WNT5A"	1
"M2"	"Transcriptional regulation of pluripotent stem cells"	"Transcriptional regulation of pluripotent stem cells"	"2/246"	"42/7644"	0.393678272661554	0.829622617541374	0.728374718227545	"KLF4/ZIC3"	2
"M2"	"Ion transport by P-type ATPases"	"Ion transport by P-type ATPases"	"2/246"	"43/7644"	0.405091867871703	0.833274906576817	0.731581278585024	"ATP11A/ATP8B4"	2
"M2"	"Pyruvate metabolism and Citric Acid (TCA) cycle"	"Pyruvate metabolism and Citric Acid (TCA) cycle"	"2/246"	"43/7644"	0.405091867871703	0.833274906576817	0.731581278585024	"SLC16A1/PDPR"	2
"M2"	"Post-translational protein modification"	"Post-translational protein modification"	"10/246"	"278/7644"	0.405203302919942	0.833274906576817	0.731581278585024	"ADAMTS1/ADAMTS9/SEC23A/GALNT7/MAN1A1/SEC24A/MANEA/THBS1/B3GNT5/NEU3"	10
"M2"	"Cell-extracellular matrix interactions"	"Cell-extracellular matrix interactions"	"1/246"	"16/7644"	0.407795970489435	0.833274906576817	0.731581278585024	"ITGB1"	1
"M2"	"Metabolism of Angiotensinogen to Angiotensins"	"Metabolism of Angiotensinogen to Angiotensins"	"1/246"	"16/7644"	0.407795970489435	0.833274906576817	0.731581278585024	"ENPEP"	1
"M2"	"PKA activation"	"PKA activation"	"1/246"	"16/7644"	0.407795970489435	0.833274906576817	0.731581278585024	"ADCY7"	1
"M2"	"Synthesis of very long-chain fatty acyl-CoAs"	"Synthesis of very long-chain fatty acyl-CoAs"	"1/246"	"16/7644"	0.407795970489435	0.833274906576817	0.731581278585024	"ACSL4"	1
"M2"	"TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)"	"TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)"	"1/246"	"16/7644"	0.407795970489435	0.833274906576817	0.731581278585024	"TGFBR2"	1
"M2"	"Membrane Trafficking"	"Membrane Trafficking"	"7/246"	"190/7644"	0.412549447565826	0.833274906576817	0.731581278585024	"GJA1/DNAJC6/PIK3C2A/SEC23A/LNPEP/SEC24A/TBC1D8B"	7
"M2"	"FRS2-mediated cascade"	"FRS2-mediated cascade"	"2/246"	"44/7644"	0.416402103549732	0.833274906576817	0.731581278585024	"JAK2/KL"	2
"M2"	"Downstream signal transduction"	"Downstream signal transduction"	"6/246"	"161/7644"	0.416606238930314	0.833274906576817	0.731581278585024	"ITPR2/ITPR3/JAK2/ADCY7/AGO2/KL"	6
"M2"	"Signaling by FGFR"	"Signaling by FGFR"	"6/246"	"162/7644"	0.422386825217457	0.833274906576817	0.731581278585024	"ITPR2/ITPR3/JAK2/ADCY7/AGO2/KL"	6
"M2"	"Acyl chain remodelling of PG"	"Acyl chain remodelling of PG"	"1/246"	"17/7644"	0.426894317534479	0.833274906576817	0.731581278585024	"PLA2G4A"	1
"M2"	"Acyl chain remodelling of PS"	"Acyl chain remodelling of PS"	"1/246"	"17/7644"	0.426894317534479	0.833274906576817	0.731581278585024	"PLA2G4A"	1
"M2"	"Chylomicron-mediated lipid transport"	"Chylomicron-mediated lipid transport"	"1/246"	"17/7644"	0.426894317534479	0.833274906576817	0.731581278585024	"HSPG2"	1
"M2"	"Cytosolic sulfonation of small molecules"	"Cytosolic sulfonation of small molecules"	"1/246"	"17/7644"	0.426894317534479	0.833274906576817	0.731581278585024	"SULT1C4"	1
"M2"	"Formation of Senescence-Associated Heterochromatin Foci (SAHF)"	"Formation of Senescence-Associated Heterochromatin Foci (SAHF)"	"1/246"	"17/7644"	0.426894317534479	0.833274906576817	0.731581278585024	"RB1"	1
"M2"	"Homologous Recombination Repair"	"Homologous Recombination Repair"	"1/246"	"17/7644"	0.426894317534479	0.833274906576817	0.731581278585024	"ATM"	1
"M2"	"Homologous recombination repair of replication-independent double-strand breaks"	"Homologous recombination repair of replication-independent double-strand breaks"	"1/246"	"17/7644"	0.426894317534479	0.833274906576817	0.731581278585024	"ATM"	1
"M2"	"PKA-mediated phosphorylation of CREB"	"PKA-mediated phosphorylation of CREB"	"1/246"	"17/7644"	0.426894317534479	0.833274906576817	0.731581278585024	"ADCY7"	1
"M2"	"PKA activation in glucagon signalling"	"PKA activation in glucagon signalling"	"1/246"	"17/7644"	0.426894317534479	0.833274906576817	0.731581278585024	"ADCY7"	1
"M2"	"Platelet sensitization by LDL"	"Platelet sensitization by LDL"	"1/246"	"17/7644"	0.426894317534479	0.833274906576817	0.731581278585024	"PLA2G4A"	1
"M2"	"RAF/MAP kinase cascade"	"RAF/MAP kinase cascade"	"1/246"	"17/7644"	0.426894317534479	0.833274906576817	0.731581278585024	"JAK2"	1
"M2"	"Tristetraprolin (TTP) destabilizes mRNA"	"Tristetraprolin (TTP) destabilizes mRNA"	"1/246"	"17/7644"	0.426894317534479	0.833274906576817	0.731581278585024	"ZFP36"	1
"M2"	"Interleukin-3, 5 and GM-CSF signaling"	"Interleukin-3, 5 and GM-CSF signaling"	"2/246"	"45/7644"	0.427603805264829	0.833274906576817	0.731581278585024	"JAK2/CSF2RB"	2
"M2"	"NRAGE signals death through JNK"	"NRAGE signals death through JNK"	"2/246"	"45/7644"	0.427603805264829	0.833274906576817	0.731581278585024	"FGD2/ECT2"	2
"M2"	"Signaling by ERBB2"	"Signaling by ERBB2"	"6/246"	"163/7644"	0.428160177615162	0.833274906576817	0.731581278585024	"ITPR2/ITPR3/JAK2/ADCY7/AGO2/KL"	6
"M2"	"Integration of energy metabolism"	"Integration of energy metabolism"	"4/246"	"104/7644"	0.431728853931922	0.837846674156018	0.735595103487932	"ITPR2/ITPR3/GNB4/ADCY7"	4
"M2"	"Defensins"	"Defensins"	"2/246"	"46/7644"	0.438692235635914	0.844206066896003	0.741178390150019	"TLR2/TLR1"	2
"M2"	"Downstream TCR signaling"	"Downstream TCR signaling"	"2/246"	"46/7644"	0.438692235635914	0.844206066896003	0.741178390150019	"HLA-DRA/HLA-DPA1"	2
"M2"	"G alpha (z) signalling events"	"G alpha (z) signalling events"	"2/246"	"46/7644"	0.438692235635914	0.844206066896003	0.741178390150019	"GNB4/ADCY7"	2
"M2"	"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha"	"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha"	"1/246"	"18/7644"	0.445379173688474	0.849931923122171	0.746205457671039	"HIF1A"	1
"M2"	"Pre-NOTCH Processing in Golgi"	"Pre-NOTCH Processing in Golgi"	"1/246"	"18/7644"	0.445379173688474	0.849931923122171	0.746205457671039	"NOTCH4"	1
"M2"	"Synthesis of PIPs at the Golgi membrane"	"Synthesis of PIPs at the Golgi membrane"	"1/246"	"18/7644"	0.445379173688474	0.849931923122171	0.746205457671039	"PIK3C2A"	1
"M2"	"Interleukin-2 signaling"	"Interleukin-2 signaling"	"2/246"	"47/7644"	0.449663071761362	0.855730000831179	0.751295932699404	"JAK2/CSF2RB"	2
"M2"	"FCERI mediated MAPK activation"	"FCERI mediated MAPK activation"	"3/246"	"77/7644"	0.453138160192116	0.857592055239625	0.75293074029312	"FOS/JAK2/MAP3K1"	3
"M2"	"Regulation of insulin secretion"	"Regulation of insulin secretion"	"3/246"	"77/7644"	0.453138160192116	0.857592055239625	0.75293074029312	"ITPR2/ITPR3/GNB4"	3
"M2"	"SLC-mediated transmembrane transport"	"SLC-mediated transmembrane transport"	"9/246"	"259/7644"	0.45561419825472	0.859909214837893	0.754965111625086	"SLC14A1/SLCO4A1/SLC16A1/SLC11A1/CP/SLCO1C1/SLC12A6/HK2/SLC4A7"	9
"M2"	"Metabolism of nucleotides"	"Metabolism of nucleotides"	"3/246"	"78/7644"	0.461572830741379	0.864854906181578	0.759307226295938	"NT5C2/DPYD/TYMP"	3
"M2"	"Gap junction assembly"	"Gap junction assembly"	"1/246"	"19/7644"	0.46327016808562	0.864854906181578	0.759307226295938	"GJA1"	1
"M2"	"Prostacyclin signalling through prostacyclin receptor"	"Prostacyclin signalling through prostacyclin receptor"	"1/246"	"19/7644"	0.46327016808562	0.864854906181578	0.759307226295938	"GNB4"	1
"M2"	"Signaling by NODAL"	"Signaling by NODAL"	"1/246"	"19/7644"	0.46327016808562	0.864854906181578	0.759307226295938	"ACVR1C"	1
"M2"	"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways"	"RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways"	"3/246"	"79/7644"	0.469951437962248	0.874950238157356	0.768170514769271	"MAP3K1/TNFAIP3/S100A12"	3
"M2"	"Deadenylation-dependent mRNA decay"	"Deadenylation-dependent mRNA decay"	"2/246"	"49/7644"	0.471236613537339	0.874971766216626	0.768189415524595	"DDX6/EIF4A1"	2
"M2"	"Chondroitin sulfate biosynthesis"	"Chondroitin sulfate biosynthesis"	"1/246"	"20/7644"	0.480586304302136	0.880369590856841	0.772928484732965	"VCAN"	1
"M2"	"Fatty Acyl-CoA Biosynthesis"	"Fatty Acyl-CoA Biosynthesis"	"1/246"	"20/7644"	0.480586304302136	0.880369590856841	0.772928484732965	"ACSL4"	1
"M2"	"G beta:gamma signalling through PLC beta"	"G beta:gamma signalling through PLC beta"	"1/246"	"20/7644"	0.480586304302136	0.880369590856841	0.772928484732965	"GNB4"	1
"M2"	"PPARA activates gene expression"	"PPARA activates gene expression"	"4/246"	"111/7644"	0.48171972076314	0.880369590856841	0.772928484732965	"NCOA2/ABCA1/MED23/RORA"	4
"M2"	"FCGR activation"	"FCGR activation"	"2/246"	"50/7644"	0.481832556276815	0.880369590856841	0.772928484732965	"FCGR3A/FCGR2A"	2
"M2"	"Lipid digestion, mobilization, and transport"	"Lipid digestion, mobilization, and transport"	"2/246"	"50/7644"	0.481832556276815	0.880369590856841	0.772928484732965	"ABCA1/HSPG2"	2
"M2"	"Axon guidance"	"Axon guidance"	"11/246"	"327/7644"	0.484570944457086	0.88288549975732	0.775137349821412	"ITGAV/ITGB1/VEGFA/SEMA6D/COL4A1/PTPRC/JAK2/RPS6KA5/COL4A3/SEMA3E/RAC2"	11
"M2"	"Cargo trafficking to the periciliary membrane"	"Cargo trafficking to the periciliary membrane"	"2/246"	"51/7644"	0.492297340388756	0.88288549975732	0.775137349821412	"BBS10/RP2"	2
"M2"	"Cellular response to heat stress"	"Cellular response to heat stress"	"2/246"	"51/7644"	0.492297340388756	0.88288549975732	0.775137349821412	"HSPH1/ATM"	2
"M2"	"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	"2/246"	"51/7644"	0.492297340388756	0.88288549975732	0.775137349821412	"P2RX7/TNFAIP3"	2
"M2"	"NGF signalling via TRKA from the plasma membrane"	"NGF signalling via TRKA from the plasma membrane"	"7/246"	"206/7644"	0.496658336836494	0.88288549975732	0.775137349821412	"ITPR2/ITPR3/JAK2/RPS6KA5/ADCY7/AGO2/KL"	7
"M2"	"ERK/MAPK targets"	"ERK/MAPK targets"	"1/246"	"21/7644"	0.497345980212639	0.88288549975732	0.775137349821412	"RPS6KA5"	1
"M2"	"GRB2 events in EGFR signaling"	"GRB2 events in EGFR signaling"	"1/246"	"21/7644"	0.497345980212639	0.88288549975732	0.775137349821412	"JAK2"	1
"M2"	"Inflammasomes"	"Inflammasomes"	"1/246"	"21/7644"	0.497345980212639	0.88288549975732	0.775137349821412	"P2RX7"	1
"M2"	"Presynaptic function of Kainate receptors"	"Presynaptic function of Kainate receptors"	"1/246"	"21/7644"	0.497345980212639	0.88288549975732	0.775137349821412	"GNB4"	1
"M2"	"RA biosynthesis pathway"	"RA biosynthesis pathway"	"1/246"	"21/7644"	0.497345980212639	0.88288549975732	0.775137349821412	"DHRS9"	1
"M2"	"SOS-mediated signalling"	"SOS-mediated signalling"	"1/246"	"21/7644"	0.497345980212639	0.88288549975732	0.775137349821412	"JAK2"	1
"M2"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"4/246"	"114/7644"	0.502625293972821	0.885304550377048	0.777261177301844	"NCOA2/ABCA1/MED23/RORA"	4
"M2"	"Peptide hormone metabolism"	"Peptide hormone metabolism"	"3/246"	"83/7644"	0.502858399101307	0.885304550377048	0.777261177301844	"KLF4/BCHE/ENPEP"	3
"M2"	"Signaling by FGFR in disease"	"Signaling by FGFR in disease"	"6/246"	"177/7644"	0.507623181983095	0.885304550377048	0.777261177301844	"ITPR2/ITPR3/JAK2/ADCY7/AGO2/KL"	6
"M2"	"Cholesterol biosynthesis"	"Cholesterol biosynthesis"	"1/246"	"22/7644"	0.513567007218764	0.885304550377048	0.777261177301844	"SC5D"	1
"M2"	"Nephrin interactions"	"Nephrin interactions"	"1/246"	"22/7644"	0.513567007218764	0.885304550377048	0.777261177301844	"CD2AP"	1
"M2"	"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation"	"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation"	"1/246"	"22/7644"	0.513567007218764	0.885304550377048	0.777261177301844	"ZIC3"	1
"M2"	"SHC-mediated signalling"	"SHC-mediated signalling"	"1/246"	"22/7644"	0.513567007218764	0.885304550377048	0.777261177301844	"JAK2"	1
"M2"	"SHC1 events in EGFR signaling"	"SHC1 events in EGFR signaling"	"1/246"	"22/7644"	0.513567007218764	0.885304550377048	0.777261177301844	"JAK2"	1
"M2"	"Signalling to p38 via RIT and RIN"	"Signalling to p38 via RIT and RIN"	"1/246"	"22/7644"	0.513567007218764	0.885304550377048	0.777261177301844	"JAK2"	1
"M2"	"The canonical retinoid cycle in rods (twilight vision)"	"The canonical retinoid cycle in rods (twilight vision)"	"1/246"	"22/7644"	0.513567007218764	0.885304550377048	0.777261177301844	"DHRS9"	1
